POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
SP,Clayton Kershaw,Clayton,Kershaw,New York Fusion,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,4,18,13,2,1,0,0,4,4,4,0,3,0,0,1,1,0,0,1,0,0,0,1.16,80,5,3,0,0,-0.3,0,-0.1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Huntington Beach Book Banners - HotL,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,Y,5,14,12,34,5,29,16,7,13,25,3,23,16,14,16,38,6,31,17,65,28,Normal,Pull,Pull,100,100,60,83,109,136,91,96,83,96,88,103,49,83,114,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,2,1,0,1,2,0,8,31,27,4,0,0,0,0,0,3,0,12,1,0,0,0,0,0,1,1,2,0,1.24,141,8,3,0,0,0.5,0.4,0.5,2.25,1,5,2,1,0,1,0,0,0,1.12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Lyman Greyhounds - PCK,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,Y,5,14,12,34,5,29,16,7,13,25,3,23,16,14,16,38,6,31,17,65,28,Normal,Pull,Pull,100,100,60,83,109,136,91,96,83,96,88,103,49,83,114,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,8.2,44,36,8,1,0,1,7,7,7,0,4,1,0,0,0,0,0,0,0,0,0,0.92,174,13,9,0,0,-0.4,-0.1,-0.2,6.38,1,2,2,2,1,1,0,0,0,2.08,0,1.033,0,0,8.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Woodmoor Fightin' Amish,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,0,6,24,22,3,2,0,0,3,3,1,0,3,1,0,0,1,0,0,1,2,0,0,0.58,75,9,5,0,0,0,0.1,-0,4.67,1,3,0,1,0,1,0,0,0,1.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Lafayette Crawfish,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,0,1,0,0,0,15,63,55,5,4,0,2,6,6,7,0,16,1,0,0,0,1,0,1,0,0,0,0.98,240,15,13,0,0,0,0.2,0.3,3.61,1,3,3,1,0,1,0,0,0,0.6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Kobe Crows,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,Y,5,14,12,34,5,29,16,7,13,25,3,23,16,14,16,38,6,31,17,65,28,Normal,Pull,Pull,100,100,60,83,109,136,91,96,83,96,88,103,49,83,114,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,0,2,0,0,4,0,10.1,42,38,6,1,0,1,3,3,4,1,13,0,0,0,0,0,0,0,3,5,0,1.8,166,9,8,0,0,0.8,0.4,0.3,2.73,1,5,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Steady Swing Centurions,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,0,0,0,0,14.1,59,48,4,1,0,1,2,2,10,0,18,0,1,0,1,0,0,1,0,0,0,0.95,243,13,11,0,0,0.4,0.3,0.8,3.63,1,3,3,2,2,0,0,0,0,1.26,0.1,1.033,0,0,14.1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Cedar Hill Crew,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,Y,5,14,12,34,5,29,16,7,13,25,3,23,16,14,16,38,6,31,17,65,28,Normal,Pull,Pull,100,100,60,83,109,136,91,96,83,96,88,103,49,83,114,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,4,20,17,4,0,0,1,3,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0.98,86,4,5,0,0,0.1,-0.1,-0.1,4.94,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Lehigh Iron Pigs,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,Y,5,14,12,34,5,29,16,7,13,25,3,23,16,14,16,38,6,31,17,65,28,Normal,Pull,Pull,100,100,60,83,109,136,91,96,83,96,88,103,49,83,114,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,4.2,21,20,4,2,0,1,5,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0.96,72,8,3,0,0,-0.3,-0,-0.2,5.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Moonsault Collective Moonsaults,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,8,44,36,8,4,0,1,9,9,7,0,7,1,0,0,0,0,0,1,0,0,0,1.03,184,8,8,0,0,-0.4,-0,-0.4,5.46,1,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Melmond Liches,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,1,0,0,0,0,11,41,37,2,2,1,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,1.02,154,10,12,0,0,0.6,0.5,0.8,3.55,1,2,2,2,1,1,0,0,0,1.64,0,1.033,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Reno Rhinos,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,5.1,23,21,5,2,0,0,2,2,1,0,5,1,0,0,0,0,0,1,0,0,0,1.16,79,6,3,0,0,-0,0.2,0.1,3.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Bethlehem Braves,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,5.1,21,19,6,0,0,0,0,0,1,0,4,0,1,0,0,0,0,2,0,0,0,1.13,76,7,3,0,0,0.3,0.2,0.4,3.94,1,1,1,1,1,0,0,0,0,1.69,0,1.033,0,0,5.1,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Kumamoto Ozeki,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,Y,5,14,12,34,5,29,16,7,13,25,3,23,16,14,16,38,6,31,17,65,28,Normal,Pull,Pull,100,100,60,83,109,136,91,96,83,96,88,103,49,83,114,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,1,0,3,12,11,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,3,0,1.27,48,0,6,0,0,0.2,0.1,0.2,1.54,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
SP,Clayton Kershaw,Clayton,Kershaw,Chicago Skull Hearts,6' 4',225 lbs,L,L,59,Los Angeles Dodgers,LAD,2008,2005-2014,RS,NA,75651,Iron,Happy Retirement - Rookie Sensation  SP Clayton Kershaw  LAD  2008,0,N,-1,12,10,31,4,26,14,6,11,22,2,20,14,12,14,34,5,28,15,65,28,Normal,Pull,Pull,92,92,55,76,100,125,84,88,76,88,81,95,44,76,105,96,NA,139,86,NA,72,NA,NA,NA,NA,NA,NA,4,NEU,94-96,OTT,Normal,57,104,NA,NA,NA,35,28,29,23,9,6,1,74,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,2,0,0,0,14.1,65,53,14,1,0,0,11,11,8,0,12,2,1,1,1,0,0,4,0,0,0,1.05,228,15,12,0,0,-0.4,0.4,-0.2,4.66,1,3,3,4,3,1,0,0,0,2.51,0.2,1.033,0,0,14.1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,2025-12-30 23:36:16.388807
RP,Ray King,Ray,King,San Juan JimmyJacks TTC,6' 1',225 lbs,L,L,59,St. Louis Cardinals,STL,2004,1993-2004,UnH,NA,75130,Iron,RP Recharge - Unsung Heroes  RP Ray King  STL  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,37,Normal,Normal,Normal,49,131,47,126,134,69,145,50,156,140,40,126,46,115,132,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,2,GB,89-91,3/4,GB'er,8,117,NA,NA,NA,34,20,26,23,8,7,3,64,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,1,0.1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.47,12,1,0,0,0,-0.1,-0.1,0,6.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.388807
RP,Ray King,Ray,King,Green Bay Blizzard,6' 1',225 lbs,L,L,59,St. Louis Cardinals,STL,2004,1993-2004,UnH,NA,75130,Iron,RP Recharge - Unsung Heroes  RP Ray King  STL  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,37,Normal,Normal,Normal,49,131,47,126,134,69,145,50,156,140,40,126,46,115,132,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,2,GB,89-91,3/4,GB'er,8,117,NA,NA,NA,34,20,26,23,8,7,3,64,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,1,5,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0.46,24,0,1,0,0,0,0,0.1,2.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
RP,Ray King,Ray,King,Laramie Blue Stars,6' 1',225 lbs,L,L,59,St. Louis Cardinals,STL,2004,1993-2004,UnH,NA,75130,Iron,RP Recharge - Unsung Heroes  RP Ray King  STL  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,37,Normal,Normal,Normal,49,131,47,126,134,69,145,50,156,140,40,126,46,115,132,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,2,GB,89-91,3/4,GB'er,8,117,NA,NA,NA,34,20,26,23,8,7,3,64,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,1,0,1,1,2,10,10,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,0,2.81,42,4,1,0,0,-0.1,0.1,-0,4.87,1,2,0,1,1,0,0,0,0,4.5,0,1.033,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
RP,Ray King,Ray,King,Tulsa Doom,6' 1',225 lbs,L,L,59,St. Louis Cardinals,STL,2004,1993-2004,UnH,NA,75130,Iron,RP Recharge - Unsung Heroes  RP Ray King  STL  2004,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,27,37,Normal,Normal,Normal,54,143,52,137,146,76,157,55,169,152,44,137,51,125,144,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,2,GB,89-91,3/4,GB'er,8,117,NA,NA,NA,34,20,26,23,8,7,3,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,7,0,1,0,2,1,0,6,28,27,8,3,0,0,1,1,1,0,3,0,0,0,0,0,0,1,1,7,3,0.92,102,8,5,0,0,0.1,0.2,0.2,4.8,1,7,0,1,1,0,0,0,0,1.5,0,1.033,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
RP,Ray King,Ray,King,Lafayette Crawfish,6' 1',225 lbs,L,L,59,St. Louis Cardinals,STL,2004,1993-2004,UnH,NA,75130,Iron,RP Recharge - Unsung Heroes  RP Ray King  STL  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,37,Normal,Normal,Normal,49,131,47,126,134,69,145,50,156,140,40,126,46,115,132,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,2,GB,89-91,3/4,GB'er,8,117,NA,NA,NA,34,20,26,23,8,7,3,64,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,0,0,2,1,1,5.2,26,21,5,1,0,1,6,6,5,1,3,0,0,0,1,0,0,1,2,1,0,1.42,99,3,8,0,1,0,-0.2,-0.4,6.56,1,6,0,2,1,1,0,0,0,3.18,0.2,0,1,1,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.388807
RP,Ray King,Ray,King,Frankfurt Hot Dogs,6' 1',225 lbs,L,L,59,St. Louis Cardinals,STL,2004,1993-2004,UnH,NA,75130,Iron,RP Recharge - Unsung Heroes  RP Ray King  STL  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,37,Normal,Normal,Normal,49,131,47,126,134,69,145,50,156,140,40,126,46,115,132,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,2,GB,89-91,3/4,GB'er,8,117,NA,NA,NA,34,20,26,23,8,7,3,64,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,1,0,3,5,0,5.2,20,17,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,1,1,0,1.9,75,9,3,0,0,0.6,0.1,0.5,5.75,1,6,0,2,2,0,0,0,0,3.18,0.2,1.033,0,0,5.2,0,0,1,1,0,0,1,1,0,0,0,0,0.1,0,2025-12-30 23:36:16.388807
RP,Ray King,Ray,King,Lehigh Valley Kats,6' 1',225 lbs,L,L,59,St. Louis Cardinals,STL,2004,1993-2004,UnH,NA,75130,Iron,RP Recharge - Unsung Heroes  RP Ray King  STL  2004,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,27,37,Normal,Normal,Normal,49,131,47,126,134,69,145,50,156,140,40,126,46,115,132,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,2,GB,89-91,3/4,GB'er,8,117,NA,NA,NA,34,20,26,23,8,7,3,64,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,0,0,2,2,1,3.1,17,13,3,0,0,0,2,2,4,0,1,0,0,0,0,0,0,0,1,4,2,2.01,55,2,7,0,0,-0.4,-0.1,-0.1,8.02,1,5,0,1,0,1,0,0,0,2.7,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.388807
