POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
SP,Marlin Stuart,Marlin,Stuart,Oklahoma Twisters,6' 2',185 lbs,L,R,49,Detroit Tigers,DET,1951,1946-1960,Snap,NA,70765,Iron,Tim Wakefield Mission - Snapshot  SP Marlin Stuart  DET  1951,0,Y,3,4,1,5,3,3,1,1,4,4,1,4,1,3,5,6,4,3,3,25,52,Normal,Pull,Spray,62,80,46,77,82,56,75,42,77,75,67,89,51,77,96,57,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,3,NEU,88-90,3/4,Normal,60,111,NA,NA,NA,25,20,23,23,1,2,9,55,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,16,5,6,26,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,1,1,0,0,0,14,60,49,9,4,1,1,11,11,6,0,2,0,4,1,1,0,0,0,0,0,0,1.05,193,16,21,0,1,-0.1,0.1,-0.1,6.85,1,2,2,4,4,0,0,0,0,2.57,0.6,1.067,1,1,14,0,0,3,3,1,1,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Marlin Stuart,Marlin,Stuart,Ames Murderers,6' 2',185 lbs,L,R,49,Detroit Tigers,DET,1951,1946-1960,Snap,NA,70765,Iron,Tim Wakefield Mission - Snapshot  SP Marlin Stuart  DET  1951,0,N,-1,3,1,4,2,2,1,1,3,3,1,3,1,2,4,5,3,2,2,25,52,Normal,Pull,Spray,59,76,44,73,78,53,71,40,73,71,64,85,48,73,91,57,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,3,NEU,88-90,3/4,Normal,60,111,NA,NA,NA,25,20,23,23,1,2,9,52,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,16,5,6,26,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,3.1,18,15,4,0,0,2,6,6,3,0,3,0,0,0,0,1,0,0,0,0,0,0.73,84,2,4,0,0,-0.3,-0.2,-0.3,5.47,1,1,1,1,0,1,0,0,0,2.7,0.1,0,0,0,3.1,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0,2026-01-01 17:09:44.825884
3B,Lee Tannehill,Lee,Tannehill,Melbourne Stars,5' 11',170 lbs,R,R,49,Chicago White Sox,CHW,1904,2025,Leg,NA,71408,Iron,Brooks Robinson Mission - All-Time Legend  3B Lee Tannehill  CWS  Peak,0,N,-1,67,52,99,5,35,86,63,76,84,5,54,95,48,65,105,5,30,84,92,95,Normal,Pull,Spray,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,6,NA,NA,NA,102,81,103,95,7,8,4,NA,NA,NA,NA,111,105,NA,NA,NA,140,NA,NA,NA,111,105,NA,NA,NA,60,65,74,63,5,5,19,17,5,4,1,0,0,0,2,0,0,0,2,0,0,2,0,1.9,0.647,-0.32,1,-1,0.1,3.37,0,0,-1,0,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,27,17,9,1,1,0,5.09,0.9,1.049,0,0,46,0,0,15,14,1,0,3,2,2,1,4,3,0,0,2026-01-01 17:09:44.825884
3B,Lee Tannehill,Lee,Tannehill,El and Max Arse Dumpers,5' 11',170 lbs,R,R,49,Chicago White Sox,CHW,1904,2025,Leg,NA,71408,Iron,Brooks Robinson Mission - All-Time Legend  3B Lee Tannehill  CWS  Peak,0,N,-1,67,52,99,5,35,86,63,76,84,5,54,95,48,65,105,5,30,84,92,95,Normal,Pull,Spray,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,6,NA,NA,NA,102,81,103,95,7,8,4,NA,NA,NA,NA,111,105,NA,NA,NA,140,NA,NA,NA,111,105,NA,NA,NA,60,65,74,63,4,4,12,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,-0.2,-1,-3.2,-0.2,2.92,0,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,20,12,8,0,2,0,5.29,0.1,1.049,0,0,34,0,0,14,13,0,0,4,2,1,0,0,0,0,0,2026-01-01 17:09:44.825884
SS,Lee Tannehill,Lee,Tannehill,Beaverton Brew Dogs,5' 11',170 lbs,R,R,49,Chicago White Sox,CHW,1904,2025,Leg,NA,71408,Iron,Brooks Robinson Mission - All-Time Legend  3B Lee Tannehill  CWS  Peak,0,Y,5,73,57,108,6,39,94,69,83,92,6,59,104,53,71,114,6,33,92,92,95,Normal,Pull,Spray,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,6,NA,NA,NA,102,81,103,95,7,8,4,NA,NA,NA,NA,121,114,NA,NA,NA,150,NA,NA,NA,121,114,NA,NA,NA,60,65,74,63,8,8,28,26,7,4,3,0,0,2,2,1,0,0,0,1,0,2,0,3.1,0.67,0,2,-0.7,0,2.64,0,0,-0.7,0,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,44,27,15,2,4,0,5.4,-0.3,1.049,0,0,70,0,0,33,30,3,0,3,1,6,1,5,2,0,0,2026-01-01 17:09:44.825884
RP,Keegan Thompson,Keegan,Thompson,Melbourne Stars,6' 1',210 lbs,R,R,49,Chicago Cubs,CHC,2025,2025,2025Live,NA,72426,Iron,MLB 2025 Live  RP Keegan Thompson  CHC,0,N,-1,24,27,28,20,20,19,27,24,28,20,20,19,27,24,28,20,20,19,38,8,Normal,Pull,Pull,79,67,58,104,49,80,67,58,105,49,79,67,58,104,49,90,66,81,82,NA,NA,79,NA,NA,NA,NA,NA,5,EX FB,94-96,OTT,Normal,25,51,3,3,1,30,39,62,12,38,45,63,80,NA,55,4,26,NA,43,NA,37,80,NA,55,4,26,NA,43,NA,37,21,17,20,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,2,0,2.1,10,8,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,2,0,1.95,33,1,3,0,0,0.3,0.1,0.2,3.73,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
RP,Keegan Thompson,Keegan,Thompson,Bucknell Bison,6' 1',210 lbs,R,R,49,Chicago Cubs,CHC,2025,2025,2025Live,NA,72426,Iron,MLB 2025 Live  RP Keegan Thompson  CHC,0,N,-1,24,27,28,20,20,19,27,24,28,20,20,19,27,24,28,20,20,19,38,8,Normal,Pull,Pull,79,67,58,104,49,80,67,58,105,49,79,67,58,104,49,90,66,81,82,NA,NA,79,NA,NA,NA,NA,NA,5,EX FB,94-96,OTT,Normal,25,51,3,3,1,30,39,62,12,38,45,63,80,NA,55,4,26,NA,43,NA,37,80,NA,55,4,26,NA,43,NA,37,21,17,20,25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,1,1,0,1,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.9,14,1,0,0,0,0.1,0.1,0.1,0.59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Lancaster JETHAWKS,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,1,0,0,0,20.1,87,75,10,5,1,1,7,6,9,0,11,1,1,1,0,0,0,1,0,0,0,0.84,312,23,24,4,1,-0,0.4,0.7,5.31,1,3,3,7,5,2,0,0,0,3.1,0.3,1.067,5,1,20.1,0,0,4,4,1,1,1,1,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Malazan Bridgeburners,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,2,0,0,0,0,25,94,85,12,2,1,0,5,3,6,0,9,0,1,2,0,0,0,3,0,0,0,0.94,303,28,34,2,0,0.9,0.8,1.4,5.37,1,3,3,3,3,0,0,0,0,1.08,0.1,1.601,2,0,25,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Staten Island Jrizzlies,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,6.2,29,27,3,2,0,3,5,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0.68,94,7,7,1,1,-0,-0.2,-0,4.23,1,1,1,1,1,0,0,0,0,1.35,0.3,1.067,2,1,6.2,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Jacksonville Tiny Shrimp,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,14,61,53,9,1,1,2,8,8,6,0,3,1,0,1,0,0,0,0,0,0,0,1.05,189,16,22,1,0,0,-0,0.2,6.57,1,2,2,2,1,1,0,0,0,1.29,0.2,0,1,0,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Bridgetown Surfers,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,8,29,28,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1.24,99,5,15,0,0,0.5,0.3,0.7,3.77,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
RP,Randy Vasquez,Randy,Vasquez,Faybik Narwhals,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,1,3.1,11,11,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0.43,39,5,3,0,0,-0.1,0.1,0.2,3.53,1,2,0,1,1,0,0,0,0,2.7,0,1.067,0,0,3.1,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Silver Spring Gazebos,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,1,4.2,25,22,5,2,1,0,6,5,2,0,2,0,0,1,0,0,0,0,0,1,1,0.72,95,8,4,0,0,-0.1,0.1,-0.3,5.69,1,2,0,1,1,0,0,0,0,1.93,0.1,1.067,0,0,4.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
RP,Randy Vasquez,Randy,Vasquez,Haight-Ashbury Grateful Deadballs,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,0,1.1,8,7,2,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,1,2,1,0.64,20,2,2,0,0,-0,-0,-0.2,7.57,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 17:09:44.825884
RP,Randy Vasquez,Randy,Vasquez,Greenisland Blue Jays,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,1,0,2.2,11,9,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,1.21,42,1,4,1,0,0.1,0.1,0.2,3.68,1,1,0,0,0,0,0,0,0,0,-0.1,0,1,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Tradewind Tides,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,1,1,0,0,0,11.1,50,46,6,5,0,2,9,9,4,0,5,0,0,0,1,0,0,1,0,0,0,0.78,203,12,16,0,0,-0.3,0,-0.1,5.5,1,2,2,1,1,0,0,0,0,0.79,0,1.067,0,0,11.1,0,0,1,1,0,0,0,0,0,0,0,0,-0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Summerisle Wicker Men,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,5,27,24,4,2,0,2,7,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0.66,95,3,11,2,0,-0.4,-0.2,-0.2,6.82,1,1,1,1,0,1,0,0,0,1.8,-0.2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Southern Owls,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,7.2,31,27,7,1,0,0,3,2,1,0,6,0,1,2,0,0,0,1,0,0,0,0.83,107,7,8,1,1,-0,0.4,0.2,3.51,1,1,1,2,1,1,0,0,0,2.35,0.4,1.067,2,1,7.2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Carlton Blues (PCK),6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,6,3,3,0,0,0,43.2,178,160,24,7,1,2,18,18,13,0,26,0,2,3,1,0,0,2,0,0,0,0.96,599,45,57,1,0,0.3,1.2,1.2,4.68,1,6,6,4,4,0,0,0,0,0.82,0,1.067,1,0,43.2,0,0,3,2,1,1,1,1,0,0,0,0,0.1,0,2026-01-01 17:09:44.825884
SP,Randy Vasquez,Randy,Vasquez,Minnesota Charlatans,6' 0',165 lbs,R,R,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72673,Iron,MLB 2025 Live  SP Randy Vasquez  SD,0,N,-1,15,16,15,3,9,14,17,16,16,3,10,15,16,15,15,3,9,14,40,13,Normal,Normal,Normal,56,90,71,109,81,54,84,71,101,76,58,97,72,115,89,67,52,NA,58,NA,NA,56,NA,NA,NA,NA,NA,4,FB,94-96,3/4,Normal,70,47,1,1,2,26,29,51,24,7,12,28,69,NA,43,5,15,NA,NA,NA,NA,69,NA,43,5,15,NA,NA,NA,NA,29,42,13,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,5.2,30,22,4,0,1,1,6,6,7,0,1,0,0,1,0,0,0,0,0,0,0,1.18,105,4,12,0,0,-0.3,-0.2,-0.2,8.51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
C,Dick Wallace,Dick,Wallace,Lancaster JETHAWKS,5' 10',175 lbs,R,R,49,St. Louis Giants,SLG,1920,2025,NeL,NA,73017,Iron,Negro League Star 2  C Dick Wallace  SLG  1920,0,N,-1,78,80,85,10,120,76,87,89,96,16,130,88,79,76,82,9,118,74,110,97,Groundball,Pull,Pull,36,40,44,53,34,32,34,42,48,28,39,47,47,56,43,44,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,2,EX FB,85-87,3/4,Normal,53,58,55,55,55,59,68,66,61,7,5,2,116,48,NA,63,61,49,NA,NA,NA,116,48,NA,63,61,49,NA,NA,NA,38,50,77,59,12,12,52,42,4,1,3,0,0,2,6,9,0,0,0,1,0,8,1,2.3,0.417,-0.19,2,-4.5,-0.5,4.19,0,0,-4.5,0,-1.1,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.825884
